VIN,CustomerID,Start_date,Labor_fee,Description,Complete_date,Odometer,Username
MSDXHNXN7QI172357,189,2021-7-11,132.24,install vanity mirrors; install smoked glass; ,2021-7-13,460810,user15
MSDXHNXN7QI172357,77,2021-7-15,595.08,replace water pump; ,2021-7-23,474857,user30
MSDXHNXN7QI172357,151,2021-7-27,1057.92,refurbish power steering; adjust low fuel warning indicator; ,2021-8-14,480609,user30
MSDXHNXN7QI172357,167,2021-8-30,198.36,change coolant; make polarization coating; ,2021-9-2,665343,user12
MSDXHNXN7QI172357,68,2021-9-4,66.12,replace radiator hoses; adjust adaptive cruise control; ,2021-9-13,684034,user30
N8E3SF7HL4Q053617,163,2021-7-10,58.74,adjust seat belts tension; ,2021-7-13,125788,user12
N8E3SF7HL4Q053617,184,2021-7-30,29.37,fix sunroof; adjust climate control; ,2021-8-1,246370,user12
N8E3SF7HL4Q053617,139,2021-8-5,14.68,adjust block heater; ,2021-8-12,275209,user13
N8E3SF7HL4Q053617,162,2021-8-15,176.22,replace serpentine belt; change pcv filter/pcv valve; ,2021-8-28,279076,user33
N8E3SF7HL4Q053617,26,2021-9-1,58.74,install optional equipment; check drive axle boots; ,2021-9-6,311365,user15
N8E3SF7HL4Q053617,172,2021-9-11,58.74,refurbish power steering; change wheel cylinders; ,2021-9-23,325336,user12
NA4F6S1MRA6664248,154,2021-6-9,102.42,improve cylinder configuration; ,2021-6-19,240207,user13
NA4F6S1MRA6664248,186,2021-6-29,85.35,change oil filter; reconfigure service reminder light; ,2021-7-13,352804,user13
NA4F6S1MRA6664248,176,2021-7-22,17.07,adjust adaptive cruise control; replace crankcase ventilation filter; ,2021-7-22,422475,user33
NA4F6S1MRA6664248,159,2021-7-29,17.07,replace liftgate window; change air conditioner refrigerant; ,2021-7-31,485286,user17
ND00P44OT6F777455,41,2021-5-8,105.44,fix sunroof; improve engine performance; ,2021-6-11,104717,user29
ND00P44OT6F777455,175,2021-6-12,263.61,change pcv filter/pcv valve; fix sunroof; ,2021-6-29,111407,user33
NE8WFOV66CZ904500,63,2020-10-31,1226.38,install curtain airbags; adjust low fuel warning indicator; ,2020-12-13,76322,user17
NE8WFOV66CZ904500,193,2021-1-1,238.46,replace stabilizer bar; refurbish power steering; ,2021-1-24,248911,user13
NE8WFOV66CZ904500,103,2021-2-19,272.53,install smoked glass; install separate rear audio; ,2021-3-21,406979,user12
NE8WFOV66CZ904500,192,2021-3-28,68.13,change speaker configuration; replace water pump; ,2021-3-29,467055,user17
NE8WFOV66CZ904500,40,2021-4-9,34.07,attach spoiler; install anti-theft alarm; ,2021-5-4,514205,user12
NE8WFOV66CZ904500,123,2021-5-8,136.26,fix deceleration system; ,2021-5-26,535424,user13
NE8WFOV66CZ904500,16,2021-6-5,647.26,replace steering column lock; fix solar sunroof; ,2021-6-27,566675,roland
NE8WFOV66CZ904500,21,2021-7-7,34.07,adjust hybrid performance; install anti-theft alarm; ,2021-9-7,569311,user33
NE8WFOV66CZ904500,35,2021-9-13,102.2,fix nvh dampening system; install on-board diagnosis system; ,2021-9-18,636253,user13
NF28EM6ENDG175285,26,2020-12-29,168.67,replace radiator core & ac condenser; adjust block heater; ,2021-1-1,398724,user33
NF28EM6ENDG175285,43,2021-1-11,506.02,replace liftgate window; change steering rack; ,2021-1-22,420353,user29
NF28EM6ENDG175285,159,2021-1-23,42.17,refurbish power steering; replace stabilizer bar; ,2021-1-24,425174,user17
NF28EM6ENDG175285,34,2021-3-3,210.84,attach exterior camera; fix rear defroster; ,2021-3-8,729557,user33
NF28EM6ENDG175285,108,2021-3-13,421.68,change coolant; install vanity mirrors; ,2021-4-27,758063,user33
NF28EM6ENDG175285,104,2021-5-20,84.34,adjust retractable mirrors; fix broken tow hooks; ,2021-5-23,933140,user12
NF28EM6ENDG175285,116,2021-6-9,2150.58,fix sunroof; adjust block heater; ,2021-8-13,1102119,user33
NF28EM6ENDG175285,91,2021-8-16,1012.04,fix external temperature display; repair shiftable automatic transmission; ,2021-9-9,1106916,user29
NS2W7Q8QFUS135331,80,2021-7-24,24.91,install parking sensors; install intelligent alternator; ,2021-7-28,355763,user12
NS2W7Q8QFUS135331,105,2021-8-5,24.91,install active pedestrian protection system; reduce blind spot; ,2021-8-10,414259,user12
NSCARZ5CLLT322372,3,2021-2-7,1908.45,fix deceleration system; change steering rack; ,2021-3-18,189880,roland
NSCARZ5CLLT322372,155,2021-7-19,782.95,prevent fuel pump shutoff; change pcv filter/pcv valve; ,2021-8-28,548235,user17
NTUHURHPI0H639059,31,2021-7-13,18.96,fix external temperature display; change suspension fluid; ,2021-7-18,29503,user30
NTUHURHPI0H639059,74,2021-7-27,587.7,add heated windshield; change steering rack; ,2021-9-12,75003,user29
O3U8PZ7LEWO313018,105,2021-2-14,516.64,fix ventilated seats; repair cooled seats; ,2021-3-18,92122,user15
O3U8PZ7LEWO313018,140,2021-5-7,31.31,change timing belt; ,2021-5-8,611441,user17
O3U8PZ7LEWO313018,76,2021-5-14,156.56,replace diverter valve; install anti-theft alarm; ,2021-5-23,677880,roland
O3U8PZ7LEWO313018,173,2021-6-24,328.77,install turbocharger; adjust climate control; ,2021-7-20,1020544,user17
O3U8PZ7LEWO313018,56,2021-8-1,46.97,reduce blind spot; refurbish power steering; ,2021-8-4,1084103,user17
O3U8PZ7LEWO313018,58,2021-8-10,187.87,fix rear hvac; adjust adaptive cruise control; ,2021-9-14,1145243,user33
O4SAMHWK3TM537758,100,2020-10-31,796.14,install active pedestrian protection system; reduce blind spot; ,2020-11-20,136337,user13
O4SAMHWK3TM537758,85,2021-1-30,56.87,reduce carbon footprint; install intelligent alternator; ,2021-2-5,909548,user33
O4SAMHWK3TM537758,151,2021-3-13,739.27,set up gyro sensor; install parking sensors; ,2021-3-30,1333655,user33
O4SAMHWK3TM537758,10,2021-4-29,227.47,replace timing belt tensioner; set up satellite radio; ,2021-5-17,1539029,user15
O4SAMHWK3TM537758,30,2021-6-20,284.33,reduce carbon footprint; change wheel cylinders; ,2021-7-1,1752424,user15
O583JPNPRFJ444212,193,2020-3-14,44.1,replace crankcase ventilation filter; replace serpentine belt; ,2020-4-10,95663,user12
O583JPNPRFJ444212,79,2020-4-12,132.3,improve cylinder configuration; ,2020-4-22,114594,user30
O583JPNPRFJ444212,95,2020-8-11,1278.92,adjust running boards; adjust accelerator pedal linkage; ,2020-9-9,597996,user17
O583JPNPRFJ444212,47,2020-9-11,793.81,replace diverter valve; set up satellite radio; ,2020-9-29,599578,user12
O583JPNPRFJ444212,153,2020-11-27,88.2,change pcv filter/pcv valve; replace serpentine belt; ,2020-12-1,666895,user29
O583JPNPRFJ444212,133,2021-3-20,749.71,change pcv filter/pcv valve; install on-board diagnosis system; ,2021-4-13,755849,user13
O583JPNPRFJ444212,49,2021-4-28,44.1,adjust climate control; install intelligent alternator; ,2021-5-20,851638,user17
O583JPNPRFJ444212,167,2021-6-30,573.31,change steering rack; reduce fuel consumption; ,2021-9-18,1206268,user15
O60A4VOEHXR128008,75,2021-4-25,192.03,install active pedestrian protection system; install optional equipment; ,2021-5-2,176447,user17
O60A4VOEHXR128008,175,2021-5-6,27.43,fix rear defroster; ,2021-5-7,199194,user12
O60A4VOEHXR128008,80,2021-5-27,576.09,change suspension fluid; ,2021-6-20,298774,user15
O60A4VOEHXR128008,160,2021-7-5,27.43,install active pedestrian protection system; replace serpentine belt; ,2021-7-7,461010,user29
O60A4VOEHXR128008,51,2021-7-15,82.3,attach seat extension; install roof spoiler; ,2021-8-25,477857,user15
O68UZR8AH8Z844182,199,2021-4-25,72.32,add knee airbags; fix rear defroster; ,2021-4-29,117195,user17
O68UZR8AH8Z844182,16,2021-6-2,14.46,reduce fuel consumption; fix air filter restriction indicator; ,2021-6-8,446544,user15
O68UZR8AH8Z844182,128,2021-6-13,14.46,fix a-pillar; replace brake pedal spring; ,2021-6-13,456198,user17
O68UZR8AH8Z844182,84,2021-6-25,57.86,replace serpentine belt; fix sunroof; ,2021-7-14,526694,roland
O68UZR8AH8Z844182,31,2021-7-26,188.04,replace stabilizer bar; install anti-theft alarm; ,2021-8-7,549497,user17
O68UZR8AH8Z844182,161,2021-8-16,144.64,upgrade navigation system; add knee airbags; ,2021-9-22,575840,user15
O7G8N14WM0R109118,43,2021-6-19,35.31,adjust adaptive cruise control; replace ace filter; ,2021-6-21,68778,user29
O7G8N14WM0R109118,197,2021-7-26,47.08,improve engine performance; install on-board diagnosis system; ,2021-7-29,202742,user13
O7G8N14WM0R109118,62,2021-7-30,11.77,fix sunroof; ,2021-8-2,212378,user15
O7G8N14WM0R109118,114,2021-8-19,11.77,fix rear defroster; replace catalytic converter; ,2021-8-27,367682,roland
O7G8N14WM0R109118,159,2021-9-20,23.54,upgrade navigation system; install active pedestrian protection system; ,2021-9-24,565482,user30
OBZR6DDFFCD009341,81,2020-10-18,309.42,prevent fuel pump shutoff; change coolant; ,2020-12-24,647876,user29
OBZR6DDFFCD009341,116,2021-2-18,375.73,attach seat extension; set up auto-delay headlights; ,2021-5-31,1184366,roland
OEA0E3LOO4W743479,140,2020-9-22,76.36,replace radiator hoses; replace diverter valve; ,2020-10-1,156894,user29
OEA0E3LOO4W743479,199,2020-10-7,687.2,change oil filter; attach seat extension; ,2020-12-12,164459,roland
OEA0E3LOO4W743479,110,2020-12-20,1234.42,fix power activated release; repair direct injection system; ,2021-4-10,233956,user33
OEA0E3LOO4W743479,136,2021-6-26,12.73,set up gyro sensor; ,2021-6-27,590243,user29
OEA0E3LOO4W743479,105,2021-7-9,63.63,fix external temperature display; fix solar sunroof; ,2021-7-19,715333,user29
OEA0E3LOO4W743479,42,2021-8-21,38.18,replace crankcase ventilation filter; install roof spoiler; ,2021-8-25,721621,user30
OHCKSZQ18XX891594,131,2021-5-23,222.73,fix rear defroster; adjust running boards; ,2021-7-26,772397,user15
OO1YC73Q4SY467607,1,2021-6-29,380.31,adjust regenerative braking; ,2021-7-4,231336,user13
OO1YC73Q4SY467607,120,2021-7-9,126.77,adjust accelerator pedal linkage; ,2021-7-10,245037,user17
OO1YC73Q4SY467607,37,2021-8-17,126.77,install anti-theft alarm; fix ventilated seats; ,2021-8-20,489510,user30
OO1YC73Q4SY467607,127,2021-8-27,887.4,fix broken tow hooks; fix solar sunroof; ,2021-9-10,567847,roland
OO1YC73Q4SY467607,15,2021-9-12,126.77,configure universal remote control; fix nvh dampening system; ,2021-9-16,578925,user17
OP7N2PZBA4C241759,84,2021-7-13,640.34,change air conditioner refrigerant; remove oversteer; ,2021-9-2,110098,user29
OP7N2PZBA4C241759,94,2021-9-3,106.72,set up gyro sensor; adjust climate control; ,2021-9-12,113162,user29
OP7N2PZBA4C241759,146,2021-9-16,186.77,install intelligent alternator; adjust climate control; ,2021-9-23,152976,user30
OVBB31XUCCJ534771,96,2021-5-27,204.84,install turbocharger; reduce fuel consumption; ,2021-7-17,142937,user17
OVBB31XUCCJ534771,87,2021-8-30,136.56,change timing belt; configure universal remote control; ,2021-9-14,519296,user30
P17AFMQE3BI177849,120,2021-3-31,183.85,install active pedestrian protection system; ,2021-4-9,76637,user30
P17AFMQE3BI177849,106,2021-5-1,245.13,install intelligent alternator; install optional equipment; ,2021-5-11,186587,user15
P17AFMQE3BI177849,4,2021-5-13,122.57,adjust hybrid performance; improve cylinder configuration; ,2021-5-15,188311,user15
P17AFMQE3BI177849,34,2021-6-2,122.57,fix external temperature display; repair cooled seats; ,2021-6-21,264091,user15
P17AFMQE3BI177849,27,2021-7-8,306.41,repair direct injection system; install parking sensors; ,2021-7-15,410054,user12
P17AFMQE3BI177849,100,2021-7-28,61.28,install anti-theft alarm; configure universal remote control; ,2021-8-6,500044,user13
P17AFMQE3BI177849,24,2021-8-9,306.41,attach exterior camera; adjust running boards; ,2021-8-13,504027,user33
P17AFMQE3BI177849,93,2021-8-17,61.28,change steering rack; fix broken tow hooks; ,2021-8-17,509003,user33
P17AFMQE3BI177849,92,2021-8-20,122.57,change pcv filter/pcv valve; replace tail lights; ,2021-8-23,526531,user12
P1RZOQHCOAP558002,11,2021-3-6,78.78,install optional equipment; fix sunroof; ,2021-3-11,182712,user17
P1RZOQHCOAP558002,199,2021-3-12,173.32,install on-board diagnosis system; improve cylinder configuration; ,2021-5-25,189522,roland
P1RZOQHCOAP558002,9,2021-5-27,31.51,install active pedestrian protection system; ,2021-5-29,196226,user12
P1RZOQHCOAP558002,176,2021-6-3,78.78,adjust hybrid performance; install roof spoiler; ,2021-6-30,245760,user15
P1RZOQHCOAP558002,154,2021-7-25,551.46,adjust ignition timing; replace timing belt tensioner; ,2021-9-16,340028,user13
P4QVR1UU2HK859570,1,2021-8-14,11.85,fix cylinder head bolts; replace liftgate window; ,2021-8-15,915474,user33
P724MZX4MT1276309,138,2021-5-20,1031.44,change oil filter; improve engine performance; ,2021-7-10,108939,user17
P724MZX4MT1276309,95,2021-8-4,247.55,install separate rear audio; fix cylinder head bolts; ,2021-9-3,236011,user17
PHC3C1O8R1Q659241,16,2020-5-30,35.26,reduce blind spot; fix a-pillar; ,2020-6-2,73627,roland
PHC3C1O8R1Q659241,200,2020-9-9,52.89,fix steering damper; install turbocharger; ,2020-11-14,967269,user15
PHC3C1O8R1Q659241,38,2020-12-5,141.04,change timing belt; repair cooled seats; ,2020-12-31,1094126,user33
PHC3C1O8R1Q659241,7,2021-1-8,352.61,install intelligent alternator; adjust low fuel warning indicator; ,2021-2-27,1148471,user12
PHC3C1O8R1Q659241,92,2021-3-1,35.26,repair direct injection system; ,2021-3-2,1172202,user30
PHC3C1O8R1Q659241,24,2021-3-17,35.26,add knee airbags; adjust block heater; ,2021-3-28,1214395,user13
PHC3C1O8R1Q659241,76,2021-4-21,70.52,install turbocharger; replace steering column lock; ,2021-5-8,1215913,user30
PHC3C1O8R1Q659241,196,2021-6-1,334.98,add knee airbags; reconfigure service reminder light; ,2021-6-28,1428253,user29
PHC3C1O8R1Q659241,159,2021-7-17,546.54,add heated windshield; fix deceleration system; ,2021-9-7,1499926,roland
PKYOLPHA18P242940,71,2021-4-14,376.66,fix rear defroster; replace radiator core & ac condenser; ,2021-6-14,493497,user29
PKYOLPHA18P242940,106,2021-7-5,223.64,replace radiator core & ac condenser; add knee airbags; ,2021-7-26,565233,roland
PKZKDPC20DX722828,106,2020-12-25,47.89,adjust hybrid performance; ,2021-1-24,1372192,user29
PKZKDPC20DX722828,73,2021-4-2,909.92,change wheel cylinders; replace water pump; ,2021-5-17,2139849,user12
PKZKDPC20DX722828,99,2021-7-4,191.56,attach exterior camera; replace radiator core & ac condenser; ,2021-7-26,2607892,user30
PKZKDPC20DX722828,47,2021-8-2,1628.28,set up satellite radio; ,2021-9-21,2635629,user33
PPC2Q3TT2DU845732,41,2021-6-1,34.01,change timing belt; replace stabilizer bar; ,2021-6-5,15375,user13
PPC2Q3TT2DU845732,54,2021-7-7,408.08,attach exterior camera; replace liftgate window; ,2021-7-26,83955,user30
PPC2Q3TT2DU845732,105,2021-7-27,238.05,fix rear defroster; adjust ignition timing; ,2021-8-3,93958,user30
PPC2Q3TT2DU845732,118,2021-8-4,238.05,replace water pump; install dusk-sensing headlights; ,2021-8-14,95866,user30
PPC2Q3TT2DU845732,188,2021-8-20,34.01,adjust hybrid performance; correct abs; ,2021-8-20,140946,user33
PPC2Q3TT2DU845732,68,2021-8-24,102.02,replace liftgate window; install active pedestrian protection system; ,2021-8-27,177417,roland
PPC2Q3TT2DU845732,93,2021-8-28,102.02,change oil filter; adjust reverse tilt mirrors; ,2021-9-1,180744,user13
PPC2Q3TT2DU845732,119,2021-9-8,102.02,adjust retractable mirrors; install turbocharger; ,2021-9-13,187110,user15
PPFD88BR0K2892279,154,2021-1-11,317.97,attach exterior camera; repair direct injection system; ,2021-3-5,109074,user15
PPFD88BR0K2892279,106,2021-3-12,278.23,reduce fuel consumption; repair seatbelt force limiters; ,2021-4-25,161836,user12
PPFD88BR0K2892279,57,2021-5-5,675.69,reduce blind spot; upgrade navigation system; ,2021-6-25,192089,user17
PPFD88BR0K2892279,125,2021-7-4,291.47,replace water pump; adjust traction control system; ,2021-8-17,205653,user33
PSTBCM0C2MV291539,41,2021-1-29,74.67,replace steering column lock; change suspension fluid; ,2021-2-5,161549,user29
PSTBCM0C2MV291539,180,2021-2-11,49.78,fix steering damper; reconfigure service reminder light; ,2021-2-12,174204,user13
PSTBCM0C2MV291539,64,2021-2-16,248.91,reduce blind spot; configure universal remote control; ,2021-3-5,185761,user12
PSTBCM0C2MV291539,27,2021-4-1,199.13,reduce blind spot; replace stabilizer bar; ,2021-4-27,240564,user12
PSTBCM0C2MV291539,28,2021-4-30,124.46,adjust retractable mirrors; install optional equipment; ,2021-5-7,270960,roland
PSTBCM0C2MV291539,174,2021-6-9,74.67,replace stabilizer bar; improve engine performance; ,2021-6-18,288708,user13
PSTBCM0C2MV291539,168,2021-6-25,348.48,replace timing belt tensioner; replace ace filter; ,2021-7-8,362158,user15
PSTBCM0C2MV291539,87,2021-9-10,199.13,replace radiator core & ac condenser; fix rear defroster; ,2021-9-18,1020077,user29
PTTIH4HLA8I333807,81,2021-4-17,152.02,change timing belt; attach spoiler; ,2021-5-4,218027,user15
PTTIH4HLA8I333807,55,2021-6-10,21.72,fix deceleration system; fix deceleration system; ,2021-6-11,420589,user15
PTTIH4HLA8I333807,54,2021-6-17,162.88,change timing belt; configure audio remote control; ,2021-7-19,430447,roland
PTTIH4HLA8I333807,20,2021-8-4,21.72,fix air filter restriction indicator; ,2021-8-13,610503,user29
PTTIH4HLA8I333807,120,2021-8-18,162.88,change suspension fluid; fix cylinder head bolts; ,2021-9-10,670033,user29
PTTIH4HLA8I333807,131,2021-9-18,10.86,fix nvh dampening system; change speaker configuration; ,2021-9-22,727829,user30
PUMDW0JUESZ514707,64,2020-8-7,426.95,fix nvh dampening system; ,2020-8-19,84219,user17
PUMDW0JUESZ514707,37,2020-8-21,1116.64,set up satellite radio; change memory settings of the onboard computer; ,2020-9-24,107557,user29
PUMDW0JUESZ514707,5,2020-12-16,558.32,change pcv filter/pcv valve; ,2021-1-16,418249,user30
PUMDW0JUESZ514707,26,2021-1-17,32.84,attach exterior camera; repair shiftable automatic transmission; ,2021-2-5,418928,user15
PUMDW0JUESZ514707,159,2021-3-29,919.59,fix power activated release; reduce fuel consumption; ,2021-6-13,423455,user12
PUMDW0JUESZ514707,120,2021-7-5,558.32,replace water pump; check drive axle boots; ,2021-7-28,686474,user33
PW70TS0DUFN828484,129,2021-1-4,17.61,attach seat extension; ,2021-1-13,56265,user33
PW70TS0DUFN828484,99,2021-3-8,1760.67,change brake linings; adjust accelerator pedal linkage; ,2021-7-13,241004,user17
PW70TS0DUFN828484,4,2021-8-1,686.66,replace brake pedal spring; change pcv filter/pcv valve; ,2021-9-16,257623,user30
Q04FS5KM3OG901738,152,2021-5-6,515.72,change oil filter; replace fuel filter; ,2021-7-23,204033,user29
Q04FS5KM3OG901738,99,2021-7-24,185.66,replace catalytic converter; replace tail lights; ,2021-8-10,204288,user15
Q04FS5KM3OG901738,130,2021-9-13,165.03,add knee airbags; fix power activated release; ,2021-9-20,589420,user29
Q6CNI13ED0C199030,98,2020-11-2,185.61,install dusk-sensing headlights; fix cylinder head bolts; ,2020-11-17,94799,user33
Q6CNI13ED0C199030,192,2020-12-5,185.61,replace crankcase ventilation filter; reconfigure service reminder light; ,2020-12-13,302403,user33
Q6CNI13ED0C199030,83,2020-12-14,445.47,repair direct injection system; adjust seat belts tension; ,2020-12-25,308123,user30
